"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"ANPEP",0,0.70129311246626,0.309,0.016,0,"Macrophage","ANPEP",0.293
"CSF2RA",0,0.685621067869133,0.252,0.002,0,"Macrophage","CSF2RA",0.25
"SLC43A2",0,0.680219677583627,0.338,0.036,0,"Macrophage","SLC43A2",0.302
"SPHK1",0,0.668898782918308,0.327,0.027,0,"Macrophage","SPHK1",0.3
"DSE",0,0.66622026834037,0.295,0.019,0,"Macrophage","DSE",0.276
"CFP",0,0.660742851007709,0.261,0.007,0,"Macrophage","CFP",0.254
"ETS2",0,0.656334883370553,0.385,0.058,0,"Macrophage","ETS2",0.327
"C1orf162",0,0.647352844211578,0.283,0.044,0,"Macrophage","C1orf162",0.239
"SLC7A7",0,0.643170280197268,0.257,0.021,0,"Macrophage","SLC7A7",0.236
"GLIPR2",0,0.639148972462077,0.391,0.083,0,"Macrophage","GLIPR2",0.308
"PDE4DIP",0,0.600205306061584,0.284,0.038,0,"Macrophage","PDE4DIP",0.246
"RAB20",0,0.591759544647296,0.263,0.014,0,"Macrophage","RAB20",0.249
"CD93",0,0.58892768517331,0.256,0.021,0,"Macrophage","CD93",0.235
"ITGAX",0,0.581077557865615,0.263,0.007,0,"Macrophage","ITGAX",0.256
"GSN",0,0.569829452407659,0.404,0.085,0,"Macrophage","GSN",0.319
"LCP2",0,0.547104259597902,0.279,0.043,0,"Macrophage","LCP2",0.236
"SLC31A2",0,0.528891314685593,0.261,0.022,0,"Macrophage","SLC31A2",0.239
"CFD",0,0.518956010919807,0.311,0.029,0,"Macrophage","CFD",0.282
"PHLDA21",3.0465016389789e-307,0.670096746773187,0.323,0.061,6.02658954222806e-303,"Macrophage","PHLDA2",0.262
"CTSD",8.82249609391202e-307,1.73732442531698,0.587,0.232,1.74526617729768e-302,"Macrophage","CTSD",0.355
"GNA15",3.50439262988186e-304,0.566178018558654,0.328,0.062,6.93238950043229e-300,"Macrophage","GNA15",0.266
"HIF1A",4.4390920306058e-304,0.857505136742348,0.506,0.158,8.78141185494439e-300,"Macrophage","HIF1A",0.348
"RNASE6",3.82465580069995e-302,0.805174795071777,0.288,0.05,7.56593410494465e-298,"Macrophage","RNASE6",0.238
"RAC11",4.35700864489625e-302,0.857479138115819,0.796,0.45,8.61903450133375e-298,"Macrophage","RAC1",0.346
"KLF4",4.09052727135306e-295,0.548396372630624,0.394,0.088,8.09188104819062e-291,"Macrophage","KLF4",0.306
"NFKB1",3.11827032523109e-290,0.79920790177736,0.498,0.153,6.16856235737213e-286,"Macrophage","NFKB1",0.345
"VIM",2.47319871614821e-289,0.799280673552965,0.915,0.73,4.8924817002844e-285,"Macrophage","VIM",0.185
"PHLDA1",2.0915332483016e-288,0.996986817130219,0.494,0.158,4.13747107179023e-284,"Macrophage","PHLDA1",0.336
"STX11",4.84693706619623e-285,0.778076354577682,0.492,0.154,9.58821090434938e-281,"Macrophage","STX11",0.338
"HLA-DPA1",2.48038379553381e-281,1.22401169916449,0.836,0.499,4.90669522432498e-277,"Macrophage","HLA-DPA1",0.337
"PKM",1.94853066836463e-279,0.869562549642828,0.698,0.342,3.85458336815891e-275,"Macrophage","PKM",0.356
"STXBP2",2.48883570521521e-279,0.810579928688413,0.416,0.113,4.92341479205672e-275,"Macrophage","STXBP2",0.303
"SERF21",2.58658466033724e-277,0.582752851527924,0.954,0.881,5.11678177507913e-273,"Macrophage","SERF2",0.073
"MYL6",4.52310120588357e-276,0.655628075264861,0.941,0.897,8.94759880547888e-272,"Macrophage","MYL6",0.0439999999999999
"ATP6V0B",1.06522801925596e-273,0.841287208036547,0.691,0.336,2.10723406769215e-269,"Macrophage","ATP6V0B",0.355
"FNDC3B",4.8509425742048e-271,0.660908190452727,0.307,0.064,9.59613460029194e-267,"Macrophage","FNDC3B",0.243
"FGL2",3.50749335243398e-270,0.701763919464363,0.252,0.042,6.93852334978489e-266,"Macrophage","FGL2",0.21
"SGK1",4.58455362445585e-266,0.839927728883523,0.447,0.134,9.06916397989857e-262,"Macrophage","SGK1",0.313
"ATP5E",3.83261239865642e-264,0.602317941101076,0.951,0.855,7.58167384702213e-260,"Macrophage","ATP5E",0.096
"ARL8B",1.98488907856031e-262,0.535781169885282,0.342,0.078,3.926507575208e-258,"Macrophage","ARL8B",0.264
"LIMS1",1.7073768460424e-261,0.735935461215375,0.459,0.14,3.37753287684108e-257,"Macrophage","LIMS1",0.319
"GNG5",3.64387747949226e-260,0.769359719696527,0.684,0.321,7.20831842993159e-256,"Macrophage","GNG5",0.363
"BRI3",2.47818748645343e-256,0.579991585761729,0.326,0.074,4.90235048570217e-252,"Macrophage","BRI3",0.252
"UPP1",3.10200847112453e-256,0.728078506055063,0.431,0.125,6.13639315757854e-252,"Macrophage","UPP1",0.306
"GPR137B",2.35848620379574e-251,0.573354739324259,0.299,0.062,4.66555740834874e-247,"Macrophage","GPR137B",0.237
"BNIP3L",5.59146869801653e-250,0.851686144475794,0.464,0.151,1.10610433784163e-245,"Macrophage","BNIP3L",0.313
"ARPC3",4.95469738159359e-242,0.712626995804303,0.858,0.635,9.80138236026844e-238,"Macrophage","ARPC3",0.223
"GAPDH",1.93390051610406e-237,0.685193662489484,0.943,0.872,3.82564200095704e-233,"Macrophage","GAPDH",0.071
"SERPINB9",1.3043446921864e-235,0.828344118782601,0.569,0.24,2.58025467008313e-231,"Macrophage","SERPINB9",0.329
"WARS",3.51885235076093e-234,0.621158323797825,0.284,0.061,6.96099372027527e-230,"Macrophage","WARS",0.223
"ATP6V1B2",4.90455616233091e-231,0.546396563025161,0.299,0.066,9.70219300032301e-227,"Macrophage","ATP6V1B2",0.233
"ARPC5",8.01108130964802e-227,0.770230726743228,0.61,0.265,1.58475210467457e-222,"Macrophage","ARPC5",0.345
"CTNNB1",2.33008299688365e-226,0.668378894169217,0.497,0.175,4.60937018443523e-222,"Macrophage","CTNNB1",0.322
"CASP1",6.07670436463735e-224,0.59199683653984,0.275,0.059,1.20209365741256e-219,"Macrophage","CASP1",0.216
"LITAF",8.31145023005464e-224,0.758291252385122,0.741,0.41,1.64417108450941e-219,"Macrophage","LITAF",0.331
"APOE",6.67456974595549e-223,1.95613732125952,0.256,0.055,1.32036338714492e-218,"Macrophage","APOE",0.201
"H2AFY",1.6583125776223e-222,0.648951386594139,0.464,0.155,3.28047394105244e-218,"Macrophage","H2AFY",0.309
"TALDO1",2.19881326124286e-222,0.704162184101856,0.481,0.171,4.34969239339063e-218,"Macrophage","TALDO1",0.31
"TPP1",5.92070778871336e-222,0.527704527477587,0.378,0.106,1.17123441476328e-217,"Macrophage","TPP1",0.272
"CARD16",5.58351318767134e-220,0.678130339995153,0.434,0.139,1.10453057878514e-215,"Macrophage","CARD16",0.295
"RALA",3.03689204636396e-219,0.648938815845902,0.403,0.125,6.00757984611719e-215,"Macrophage","RALA",0.278
"GPX4",3.03848145716214e-218,0.853580638879829,0.757,0.483,6.01072401855815e-214,"Macrophage","GPX4",0.274
"SMS",1.80220878654822e-214,0.646180907507947,0.392,0.118,3.56512942154969e-210,"Macrophage","SMS",0.274
"FAM49A",9.83136090281479e-213,0.544250446381511,0.348,0.096,1.94483981379482e-208,"Macrophage","FAM49A",0.252
"H3F3A",1.6196825733689e-210,0.531985190946602,0.933,0.898,3.20405606663836e-206,"Macrophage","H3F3A",0.035
"HLA-DMB",3.56635213792226e-209,0.758110094156764,0.403,0.126,7.05495779923782e-205,"Macrophage","HLA-DMB",0.277
"PEA15",9.32111215153466e-209,0.524744244772773,0.316,0.08,1.84390240581659e-204,"Macrophage","PEA15",0.236
"LY961",2.42521577720759e-208,0.727964302171494,0.384,0.12,4.79756185047205e-204,"Macrophage","LY96",0.264
"RGS10",1.17291148288555e-207,0.779972872396161,0.567,0.237,2.3202534954442e-203,"Macrophage","RGS10",0.33
"S100A61",3.58983059841035e-206,0.661147775906192,0.831,0.68,7.10140288977535e-202,"Macrophage","S100A6",0.151
"COTL1",1.23491641623022e-205,0.817829368769082,0.74,0.444,2.44291165458662e-201,"Macrophage","COTL1",0.296
"CYBA1",1.90868061417548e-202,0.576494126702348,0.9,0.817,3.77575199096194e-198,"Macrophage","CYBA",0.0830000000000001
"MGAT1",7.09263948165335e-198,0.581743768243863,0.44,0.155,1.40306594226067e-193,"Macrophage","MGAT1",0.285
"HLA-DQA1",8.9172532207523e-192,1.04452722887676,0.615,0.302,1.76401103212922e-187,"Macrophage","HLA-DQA1",0.313
"TFRC",2.16472976373073e-189,0.624671247616401,0.261,0.063,4.28226841861213e-185,"Macrophage","TFRC",0.198
"HLA-DQB1",5.39876214881449e-188,0.673006624358176,0.73,0.365,1.06798312827848e-183,"Macrophage","HLA-DQB1",0.365
"CTSC",1.92405868171408e-186,0.861808695427719,0.485,0.196,3.80617288416679e-182,"Macrophage","CTSC",0.289
"SDCBP",5.23419521810523e-183,0.648051859400043,0.742,0.444,1.03542849804558e-178,"Macrophage","SDCBP",0.298
"LGALS9",1.21207493493964e-182,0.524461177802193,0.283,0.072,2.39772663629759e-178,"Macrophage","LGALS9",0.211
"APLP2",2.38779759504867e-182,0.54291666490185,0.447,0.163,4.72354120252529e-178,"Macrophage","APLP2",0.284
"GSTP12",4.63622343485723e-180,0.715381916056172,0.719,0.407,9.17137719883457e-176,"Macrophage","GSTP1",0.312
"TPI1",4.16222400059694e-177,0.703797577346406,0.778,0.522,8.23371151798087e-173,"Macrophage","TPI1",0.256
"POMP",1.40203794410576e-174,0.685001903243624,0.754,0.486,2.77351146103002e-170,"Macrophage","POMP",0.268
"NFKBIA",3.70535817306901e-174,1.00906719358307,0.761,0.606,7.32993953796512e-170,"Macrophage","NFKBIA",0.155
"PYCARD",1.28874858406978e-169,0.589340760085161,0.308,0.093,2.54940244900684e-165,"Macrophage","PYCARD",0.215
"SH3BGRL3",1.52520541542241e-168,0.551313820030228,0.887,0.763,3.01716135278861e-164,"Macrophage","SH3BGRL3",0.124
"LCP1",1.0092813914504e-165,0.569154131643747,0.524,0.22,1.99656044856718e-161,"Macrophage","LCP1",0.304
"ENO1",1.23829299435872e-163,0.655745985714539,0.767,0.513,2.44959120144043e-159,"Macrophage","ENO1",0.254
"BLVRB1",6.18466029286561e-159,0.566195581656815,0.271,0.076,1.22344949913468e-154,"Macrophage","BLVRB",0.195
"PLIN2",7.5686173919748e-159,0.730985563134063,0.429,0.172,1.49722389248045e-154,"Macrophage","PLIN2",0.257
"MYL12A",5.59207689476836e-156,0.610655516036051,0.816,0.59,1.10622465132308e-151,"Macrophage","MYL12A",0.226
"ATP1B3",6.13563010770072e-156,0.796575513889194,0.685,0.451,1.21375034790536e-151,"Macrophage","ATP1B3",0.234
"LINC00936",1.55887555238813e-155,0.599891506431664,0.346,0.119,3.0837676177342e-151,"Macrophage","LINC00936",0.227
"ACP5",2.58904773168184e-155,0.756885764779174,0.308,0.099,5.12165422281302e-151,"Macrophage","ACP5",0.209
"PPT1",3.29811250030619e-153,0.600980244815657,0.348,0.119,6.5243261481057e-149,"Macrophage","PPT1",0.229
"S100A41",8.81469890560852e-153,0.773714172292867,0.746,0.516,1.74372373750748e-148,"Macrophage","S100A4",0.23
"RHOA",5.90513124770856e-152,0.571812521076864,0.788,0.54,1.16815306342171e-147,"Macrophage","RHOA",0.248
"CD9",2.6219118653043e-151,0.61069645335134,0.326,0.107,5.18666605194496e-147,"Macrophage","CD9",0.219
"INSIG1",3.22603938896034e-150,0.758239924860635,0.467,0.205,6.38175111924135e-146,"Macrophage","INSIG1",0.262
"HLA-DMA",1.33822786950862e-145,0.66193716625469,0.587,0.303,2.64728237146195e-141,"Macrophage","HLA-DMA",0.284
"SEC61G",8.98241827653474e-145,0.648319391806151,0.743,0.496,1.7769019834641e-140,"Macrophage","SEC61G",0.247
"TMSB4X1",2.884556053593e-144,0.556132153724737,0.999,0.994,5.70622878521767e-140,"Macrophage","TMSB4X",0.005
"CD74",3.47431067196042e-143,0.61078465509314,0.944,0.81,6.87288137127209e-139,"Macrophage","CD74",0.134
"SRGN1",5.44965945969535e-138,0.58728645619237,0.921,0.846,1.07805163431693e-133,"Macrophage","SRGN",0.0750000000000001
"TSPO1",4.40698654495448e-135,0.568305518230999,0.537,0.269,8.71790078322896e-131,"Macrophage","TSPO",0.268
"HSBP11",6.31738219784267e-133,0.508172275923046,0.44,0.186,1.24970454637724e-128,"Macrophage","HSBP1",0.254
"FABP5",3.47409904333569e-132,1.02173850005505,0.444,0.206,6.87246272752666e-128,"Macrophage","FABP5",0.238
"ALDOA",6.64679231109161e-132,0.604192043861465,0.792,0.636,1.31486845498014e-127,"Macrophage","ALDOA",0.156
"CHMP1B",1.89543680844e-128,0.698902390490381,0.589,0.331,3.74955309445601e-124,"Macrophage","CHMP1B",0.258
"ARPC4",2.49881490131669e-121,0.511578047230206,0.511,0.244,4.94315563778468e-117,"Macrophage","ARPC4",0.267
"MT2A",6.37104950551584e-120,1.4625617007758,0.477,0.251,1.26032101318114e-115,"Macrophage","MT2A",0.226
"CFLAR",1.73561445462688e-117,0.537348149945293,0.529,0.276,3.4333925141429e-113,"Macrophage","CFLAR",0.253
"MARCKSL1",4.0942198286971e-117,0.723399459013526,0.511,0.274,8.09918566512861e-113,"Macrophage","MARCKSL1",0.237
"ARPC1B",5.00122742048078e-112,0.53342844507242,0.686,0.429,9.89342808319507e-108,"Macrophage","ARPC1B",0.257
"VAMP8",2.05704071560032e-110,0.778607189534277,0.534,0.306,4.06923794360055e-106,"Macrophage","VAMP8",0.228
"DBI",4.12834855348502e-108,0.56374381706792,0.687,0.458,8.16669910850406e-104,"Macrophage","DBI",0.229
"C4orf3",2.67396649956927e-103,0.571568469285085,0.659,0.424,5.28964052944792e-99,"Macrophage","C4orf3",0.235
"NOP10",2.65568259957008e-99,0.561362412864197,0.592,0.356,5.25347131846953e-95,"Macrophage","NOP10",0.236
"NEAT11",3.61532976768145e-99,0.556626955462106,0.73,0.603,7.15184534642745e-95,"Macrophage","NEAT1",0.127
"IFI6",9.61654422067999e-97,0.814647218451491,0.411,0.208,1.90234477773492e-92,"Macrophage","IFI6",0.203
"ATP6V0E1",2.47604478350019e-94,0.51452491823367,0.746,0.568,4.89811179072007e-90,"Macrophage","ATP6V0E1",0.178
"TWISTNB",1.32641412144246e-91,0.662876835958261,0.294,0.122,2.62391241503747e-87,"Macrophage","TWISTNB",0.172
"ATP2B1",1.95081783730702e-88,0.525615302197443,0.491,0.276,3.85910784576075e-84,"Macrophage","ATP2B1",0.215
"CCL41",2.35547576732633e-88,0.766697735173802,0.472,0.254,4.65960216292494e-84,"Macrophage","CCL4",0.218
"PRDX11",3.16670795641472e-81,0.585101542210113,0.673,0.481,6.2643816793796e-77,"Macrophage","PRDX1",0.192
"WTAP",5.37958742450351e-76,0.567462720882922,0.535,0.334,1.06418998431528e-71,"Macrophage","WTAP",0.201
"HLA-DQA2",5.94439915385148e-75,0.601819753849649,0.409,0.217,1.1759210406149e-70,"Macrophage","HLA-DQA2",0.192
"SEC61B1",6.36230174173618e-74,0.505570372526583,0.732,0.548,1.25859053055025e-69,"Macrophage","SEC61B",0.184
"PSME2",2.15324643736108e-65,0.510564881384033,0.575,0.392,4.25955210238768e-61,"Macrophage","PSME2",0.183
"ITM2B",5.25657249673958e-45,0.55559089566087,0.783,0.681,1.03985517130502e-40,"Macrophage","ITM2B",0.102
"GPR183",1.38605912125012e-27,0.525838204396991,0.587,0.49,2.74190215365699e-23,"Macrophage","GPR183",0.097
"ISG15",1.85034205635866e-27,0.738526094300676,0.462,0.344,3.66034665588871e-23,"Macrophage","ISG15",0.118
"PPA11",5.07987653820573e-16,0.534296668479602,0.364,0.286,1.00490117678786e-11,"Macrophage","PPA1",0.078
"TM4SF1",0,3.44291929678806,0.784,0.057,0,"Endothelial cells","TM4SF1",0.727
"PLVAP",0,2.88476867814936,0.728,0.005,0,"Endothelial cells","PLVAP",0.723
"DARC",0,2.82570572845296,0.447,0.003,0,"Endothelial cells","DARC",0.444
"IGFBP7",0,2.8011165252756,0.928,0.079,0,"Endothelial cells","IGFBP7",0.849
"HES1",0,2.79026211444099,0.617,0.041,0,"Endothelial cells","HES1",0.576
"SOCS3",0,2.704998547245,0.79,0.191,0,"Endothelial cells","SOCS3",0.599
"IFI271",0,2.68874234329976,0.907,0.09,0,"Endothelial cells","IFI27",0.817
"SPARCL1",0,2.66721258654554,0.781,0.023,0,"Endothelial cells","SPARCL1",0.758
"RAMP2",0,2.64236532624276,0.791,0.008,0,"Endothelial cells","RAMP2",0.783
"GNG11",0,2.5230295405117,0.797,0.021,0,"Endothelial cells","GNG11",0.776
"IFITM31",0,2.47249626243646,0.938,0.154,0,"Endothelial cells","IFITM3",0.784
"AQP1",0,2.45260922380954,0.673,0.003,0,"Endothelial cells","AQP1",0.67
"EMP1",0,2.35256707861805,0.611,0.065,0,"Endothelial cells","EMP1",0.546
"A2M",0,2.26536402047699,0.71,0.035,0,"Endothelial cells","A2M",0.675
"HSPG2",0,2.26213596415206,0.685,0.015,0,"Endothelial cells","HSPG2",0.67
"CRIP2",0,2.23340109444827,0.762,0.039,0,"Endothelial cells","CRIP2",0.723
"SLC9A3R2",0,2.19709696323729,0.463,0.011,0,"Endothelial cells","SLC9A3R2",0.452
"IGFBP4",0,2.12710838762948,0.692,0.048,0,"Endothelial cells","IGFBP4",0.644
"CLDN5",0,2.03945710182964,0.484,0.001,0,"Endothelial cells","CLDN5",0.483
"EGFL7",0,1.97136692172495,0.564,0.007,0,"Endothelial cells","EGFL7",0.557
"RNASE1",0,1.96462623582881,0.675,0.025,0,"Endothelial cells","RNASE1",0.65
"ENG",0,1.95873636211838,0.639,0.03,0,"Endothelial cells","ENG",0.609
"RAMP3",0,1.95319243202208,0.572,0.002,0,"Endothelial cells","RAMP3",0.57
"TSC22D1",0,1.93292106005106,0.55,0.065,0,"Endothelial cells","TSC22D1",0.485
"VWF",0,1.93107699283301,0.534,0.005,0,"Endothelial cells","VWF",0.529
"ID1",0,1.92789372717175,0.531,0.069,0,"Endothelial cells","ID1",0.462
"FABP4",0,1.92065873328876,0.346,0.005,0,"Endothelial cells","FABP4",0.341
"SPARC",0,1.87739131790151,0.608,0.031,0,"Endothelial cells","SPARC",0.577
"THBD",0,1.85631314449171,0.499,0.029,0,"Endothelial cells","THBD",0.47
"NPDC1",0,1.84699298101211,0.641,0.032,0,"Endothelial cells","NPDC1",0.609
"MTRNR2L2",0,1.84078675025894,0.623,0.13,0,"Endothelial cells","MTRNR2L2",0.493
"ADIRF1",0,1.83914823658985,0.575,0.047,0,"Endothelial cells","ADIRF",0.528
"GSN1",0,1.83500518285648,0.675,0.097,0,"Endothelial cells","GSN",0.578
"CAV1",0,1.78159458530689,0.534,0.024,0,"Endothelial cells","CAV1",0.51
"MGP",0,1.77813880986004,0.638,0.043,0,"Endothelial cells","MGP",0.595
"AC011526.1",0,1.75663716902928,0.57,0.002,0,"Endothelial cells","AC011526.1",0.568
"TIMP3",0,1.70603284102736,0.459,0.017,0,"Endothelial cells","TIMP3",0.442
"BCAM",0,1.70257912888553,0.562,0.006,0,"Endothelial cells","BCAM",0.556
"KLF41",0,1.62312940912311,0.559,0.103,0,"Endothelial cells","KLF4",0.456
"EPAS1",0,1.59979665141108,0.549,0.051,0,"Endothelial cells","EPAS1",0.498
"SELE",0,1.58939704663817,0.256,0.002,0,"Endothelial cells","SELE",0.254
"COL15A1",0,1.56848544089272,0.429,0.009,0,"Endothelial cells","COL15A1",0.42
"ECSCR",0,1.56661350917041,0.516,0.002,0,"Endothelial cells","ECSCR",0.514
"PTRF",0,1.5386337539127,0.53,0.019,0,"Endothelial cells","PTRF",0.511
"STOM",0,1.49341009688879,0.574,0.104,0,"Endothelial cells","STOM",0.47
"ESAM",0,1.47865510177172,0.484,0.006,0,"Endothelial cells","ESAM",0.478
"SPTBN1",0,1.47476106183169,0.534,0.052,0,"Endothelial cells","SPTBN1",0.482
"COL4A1",0,1.46813571027078,0.396,0.011,0,"Endothelial cells","COL4A1",0.385
"APP",0,1.45848948419987,0.559,0.071,0,"Endothelial cells","APP",0.488
"C8orf4",0,1.4526978562502,0.358,0.016,0,"Endothelial cells","C8orf4",0.342
"RBP7",0,1.43670856729752,0.297,0.005,0,"Endothelial cells","RBP7",0.292
"NNMT",0,1.42493207676026,0.433,0.019,0,"Endothelial cells","NNMT",0.414
"RND1",0,1.4125645245213,0.355,0.017,0,"Endothelial cells","RND1",0.338
"EMCN",0,1.40892644200505,0.441,0.001,0,"Endothelial cells","EMCN",0.44
"ARHGAP29",0,1.40111334677528,0.367,0.004,0,"Endothelial cells","ARHGAP29",0.363
"PRKCDBP",0,1.37248183748483,0.392,0.022,0,"Endothelial cells","PRKCDBP",0.37
"ELTD1",0,1.37243975985261,0.442,0.001,0,"Endothelial cells","ELTD1",0.441
"S100A13",0,1.36526961819009,0.464,0.041,0,"Endothelial cells","S100A13",0.423
"ADAM15",0,1.3582035398032,0.448,0.02,0,"Endothelial cells","ADAM15",0.428
"JAM2",0,1.32899129662618,0.416,0.006,0,"Endothelial cells","JAM2",0.41
"TSPAN7",0,1.324507623632,0.358,0.003,0,"Endothelial cells","TSPAN7",0.355
"CLEC14A",0,1.32223509399439,0.388,0.001,0,"Endothelial cells","CLEC14A",0.387
"TGFBR2",0,1.3104007960675,0.467,0.065,0,"Endothelial cells","TGFBR2",0.402
"SOX17",0,1.30325003357504,0.3,0.001,0,"Endothelial cells","SOX17",0.299
"HYAL2",0,1.29593034244877,0.362,0.012,0,"Endothelial cells","HYAL2",0.35
"PODXL",0,1.29349797797001,0.321,0.003,0,"Endothelial cells","PODXL",0.318
"CD931",0,1.28347148640727,0.414,0.031,0,"Endothelial cells","CD93",0.383
"SLCO2A1",0,1.28218290620181,0.376,0.001,0,"Endothelial cells","SLCO2A1",0.375
"CD34",0,1.26003006918412,0.38,0.001,0,"Endothelial cells","CD34",0.379
"DLC1",0,1.25599810776735,0.359,0.007,0,"Endothelial cells","DLC1",0.352
"EMP2",0,1.25475732335717,0.41,0.02,0,"Endothelial cells","EMP2",0.39
"ADAMTS9",0,1.24717233503905,0.302,0.003,0,"Endothelial cells","ADAMTS9",0.299
"CDH5",0,1.24702985900969,0.376,0.001,0,"Endothelial cells","CDH5",0.375
"VWA1",0,1.24299635496569,0.342,0.004,0,"Endothelial cells","VWA1",0.338
"NOTCH4",0,1.22982374489592,0.299,0.008,0,"Endothelial cells","NOTCH4",0.291
"TMEM88",0,1.21208042664159,0.321,0.016,0,"Endothelial cells","TMEM88",0.305
"EFNA1",0,1.20526725104566,0.339,0.013,0,"Endothelial cells","EFNA1",0.326
"FAM167B",0,1.19929000726309,0.339,0.003,0,"Endothelial cells","FAM167B",0.336
"COL4A2",0,1.19457274881161,0.364,0.012,0,"Endothelial cells","COL4A2",0.352
"CNN3",0,1.18954120711411,0.422,0.029,0,"Endothelial cells","CNN3",0.393
"GJA1",0,1.16534460047381,0.275,0.002,0,"Endothelial cells","GJA1",0.273
"CCL14",0,1.15801767380878,0.263,0,0,"Endothelial cells","CCL14",0.263
"PCDH17",0,1.15209609906753,0.334,0.001,0,"Endothelial cells","PCDH17",0.333
"MGST2",0,1.1506850082893,0.432,0.046,0,"Endothelial cells","MGST2",0.386
"MMRN2",0,1.14768583840542,0.354,0.001,0,"Endothelial cells","MMRN2",0.353
"CALD1",0,1.1353178240109,0.454,0.024,0,"Endothelial cells","CALD1",0.43
"SNCG",0,1.13025787179211,0.309,0.004,0,"Endothelial cells","SNCG",0.305
"PVRL2",0,1.12442025443516,0.401,0.044,0,"Endothelial cells","PVRL2",0.357
"SERPINH1",0,1.11990549133214,0.358,0.017,0,"Endothelial cells","SERPINH1",0.341
"PPAP2B",0,1.09308534954835,0.305,0.01,0,"Endothelial cells","PPAP2B",0.295
"CALCRL",0,1.0893974817294,0.317,0.005,0,"Endothelial cells","CALCRL",0.312
"TIE1",0,1.08176266652282,0.328,0.002,0,"Endothelial cells","TIE1",0.326
"PRSS23",0,1.07588219280905,0.32,0.012,0,"Endothelial cells","PRSS23",0.308
"TINAGL1",0,1.07355095398585,0.352,0.018,0,"Endothelial cells","TINAGL1",0.334
"C1orf54",0,1.07012195232696,0.337,0.029,0,"Endothelial cells","C1orf54",0.308
"LDB2",0,1.06804876869932,0.317,0.003,0,"Endothelial cells","LDB2",0.314
"SOCS2",0,1.04493831741228,0.325,0.021,0,"Endothelial cells","SOCS2",0.304
"S100A161",0,1.03686465915116,0.383,0.03,0,"Endothelial cells","S100A16",0.353
"NFIB",0,1.02732595886216,0.342,0.011,0,"Endothelial cells","NFIB",0.331
"PTPRB",0,1.0269231033657,0.312,0.001,0,"Endothelial cells","PTPRB",0.311
"WWTR1",0,1.02302820355671,0.312,0.006,0,"Endothelial cells","WWTR1",0.306
"HEG1",0,1.01929354987107,0.334,0.021,0,"Endothelial cells","HEG1",0.313
"APLNR",0,1.00903688649828,0.251,0.001,0,"Endothelial cells","APLNR",0.25
"ADCY4",0,0.986231777731929,0.268,0.002,0,"Endothelial cells","ADCY4",0.266
"CYR61",0,0.981312861375321,0.278,0.016,0,"Endothelial cells","CYR61",0.262
"EFNB2",0,0.980563473794415,0.256,0.007,0,"Endothelial cells","EFNB2",0.249
"IGFBP2",0,0.96562346953309,0.3,0.014,0,"Endothelial cells","IGFBP2",0.286
"COX7A1",0,0.955732947110411,0.29,0.013,0,"Endothelial cells","COX7A1",0.277
"LMCD1",0,0.955023982814187,0.286,0.011,0,"Endothelial cells","LMCD1",0.275
"SDPR",0,0.943212762131375,0.263,0.004,0,"Endothelial cells","SDPR",0.259
"SYNPO",0,0.942063947475568,0.269,0.007,0,"Endothelial cells","SYNPO",0.262
"TNFRSF10D",0,0.914457484348857,0.262,0.01,0,"Endothelial cells","TNFRSF10D",0.252
"CYYR1",0,0.907304009148622,0.274,0.001,0,"Endothelial cells","CYYR1",0.273
"CXorf36",0,0.902103110516049,0.275,0.001,0,"Endothelial cells","CXorf36",0.274
"MALL",0,0.898482562815054,0.275,0.003,0,"Endothelial cells","MALL",0.272
"PPIC",0,0.744029935469189,0.262,0.014,0,"Endothelial cells","PPIC",0.248
"ETS21",2.47635826695137e-306,1.40237671387675,0.484,0.077,4.89873192368321e-302,"Endothelial cells","ETS2",0.407
"TCF4",2.73112147651944e-302,1.40185409550406,0.518,0.091,5.40270450485076e-298,"Endothelial cells","TCF4",0.427
"ITGA6",8.79886633966953e-302,0.895362703655118,0.299,0.027,1.74059173931343e-297,"Endothelial cells","ITGA6",0.272
"CLU",3.2912423967018e-298,1.66439476075242,0.395,0.05,6.5107357091555e-294,"Endothelial cells","CLU",0.345
"PPAP2A",1.0499780882321e-297,1.20771220088278,0.328,0.034,2.07706665414075e-293,"Endothelial cells","PPAP2A",0.294
"PLXND1",2.13354732157983e-296,0.881039994787629,0.265,0.021,4.22058331154923e-292,"Endothelial cells","PLXND1",0.244
"WBP5",8.5653105638865e-292,0.987924000878654,0.364,0.042,1.69438973574803e-287,"Endothelial cells","WBP5",0.322
"TSPAN4",8.03164297876815e-290,0.87684882948651,0.309,0.03,1.58881961405992e-285,"Endothelial cells","TSPAN4",0.279
"SPRY1",6.0372406213117e-287,1.51858263427343,0.422,0.061,1.19428693970788e-282,"Endothelial cells","SPRY1",0.361
"ICAM11",3.87856814609451e-284,1.75465039913329,0.54,0.109,7.67258350660415e-280,"Endothelial cells","ICAM1",0.431
"BMPR2",3.36901855302278e-275,0.729744134402639,0.265,0.022,6.66459250158966e-271,"Endothelial cells","BMPR2",0.243
"CD320",1.67689920634784e-268,1.44744941043065,0.426,0.068,3.3172420099973e-264,"Endothelial cells","CD320",0.358
"CCL2",3.24106667710717e-268,1.54453525660654,0.376,0.049,6.41147810065341e-264,"Endothelial cells","CCL2",0.327
